Year,Department,Student Name,Enrollement ID,Graduation Type,Gender,Campus (On/Off),Company,Company Type,Position,CTC,Student Rejection
2017-01-01,English,SINDU,Student01211,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,English,SPRUHA,Student01216,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,English,SUVARNADA,Student01223,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,English,VANDYA,Student01255,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Tamil,WAJD,Student01280,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,YAGAVI,Student01286,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,YUVANI,Student01294,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,Tamil,ZUBI,Student01299,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,NERMINA,Student01302,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,OJASVI,Student01310,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Tamil,PADMAAKSHI,Student01317,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,PINAKINI,Student01326,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,Tamil,POULOMI,Student01333,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,PRITHIKA,Student01337,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,History,JAYALAKSHMI,Student01378,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,History,JAYOO PATWARDHAN,Student01382,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,JITAVATI,Student01385,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,JUHEE,Student01389,UG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,History,KIRANMAYI,Student01402,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,LAALIMA,Student01406,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,LAKSHANYA,Student01408,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,History,LEVINIKA,Student01416,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Political Science,NAMGEET,Student01447,UG,Female,Yes,Ford,BPO,Process Executive,210000.0,
2018-01-01,Political Science,GANGABHAVANI  S,Student01457,UG,Female,Yes,Ford,BPO,Process Executive,210000.0,
2018-01-01,Political Science,POOJA ,Student01463,UG,Female,Yes,Ford,BPO,Process Executive,210000.0,
2018-01-01,Political Science,ANSHULA,Student01491,PG,Female,Yes,Ford,BPO,Process Executive,210000.0,
2018-01-01,Economics,GUNJAN,Student01591,PG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,GYANI,Student01593,PG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SEETHA,Student01637,UG,Female,Yes,Wipro,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SELVI,Student01639,UG,Female,Yes,Wipro,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SHAANVI,Student01643,UG,Female,Yes,Wipro,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SHAIRA,Student01645,UG,Female,Yes,Wipro,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SWEEKRITI,Student01675,PG,Female,Yes,Wipro,BPO,Process Executive,210000.0,
2018-01-01,Social Work,VIENNA,Student01720,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,VIMALA,Student01724,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,VISHALAKSHI,Student01727,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,WAHEEDA,Student01729,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,WASUNDHARA,Student01732,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,YAAGNYA,Student01734,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,OMSHREE,Student01764,PG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,OPARNA,Student01766,PG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,PANCHAMI,Student01773,PG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RUGU,Student01817,UG,Female,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Maths,SUMA  K ,Student01918,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Maths,AADHYA,Student01920,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Maths,AARTI,Student01923,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Maths,AATMAJA,Student01924,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Maths,ADVAITA,Student01926,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2019-01-01,Zoology,PRIYAMVADA,Student02238,UG,Female,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,PUNTHALI,Student02240,UG,Female,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,RAGAMALIKA,Student02250,UG,Female,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,RAJASI,Student02251,UG,Female,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2018-01-01,History,DOUGLAS FLORES,Student02457,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PETER WASHINGTON,Student02474,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Commerce,ROY GRIFFIN,Student02479,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,CARL COLLINS,Student02493,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,PET,DANIEL COOPER,Student02513,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAGAR BALLARY,Student02574,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAI KIRAN,Student02581,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAJID KHAN,Student02586,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAMAR IQBAL,Student02597,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAMEER BHATNAGAR,Student02601,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAMEER HANCHATE,Student02602,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAMEER JOSHI,Student02603,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2019-01-01,Zoology,MASTER VITHAL,Student02637,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2018-01-01,English,SANJEEV NAIK,Student02640,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SANJEEV PURI,Student02641,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SANJEEVANI GUPTA,Student02645,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SANJIVAN LAL,Student02647,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SANJOY NAG,Student02648,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SANOJ MISHRA,Student02650,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,English,SAUMYY SHIVHARE,Student02684,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHAKIL. S. SAIFEE,Student02718,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHAKTI SHANKAR JAJU,Student02722,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHAMIM BHAGAT,Student02726,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHANKER RAMAN,Student02732,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHANTARAM ATHAVALE,Student02735,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2019-01-01,Zoology,LEKHASHREE,Student02744,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,MADHURI,Student02754,PG,Female,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,MASUM ALI KHAN,Student02757,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Zoology,MAYUR HARDAS,Student02760,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2018-01-01,Tamil,SHELLY CHOPRA DHAR,Student02771,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHIKHA TRIVEDI,Student02778,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHIRAZ HENRY,Student02782,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,Tamil,SHIREESH SHARMA,Student02783,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHIVAM TIWARI,Student02797,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHOMA ANAND,Student02802,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHOOJIT SIRCAR,Student02807,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHRAVAN KATIKANENI,Student02810,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHRIRANG DHHAVALE,Student02814,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHUJA ALI,Student02817,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHYAM BENEGAL,Student02818,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Tamil,SHYAM GUPTA,Student02819,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,History,SOUMIK SEN,Student02860,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SOUMYAJIT MAJUMDAR,Student02862,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SRINIVAS SUNDERRAJAN,Student02873,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SRINIVASA RAO JONNALAGADDA,Student02874,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SRUTI HARIHARA SUBRAMANIAN,Student02881,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SSANJAY TRIPAATHI,Student02882,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SUDEEP D. MUKHERJEE,Student02893,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SUDESH BERRY,Student02894,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2019-01-01,Botany,BHARATHKUMAR,Student02899,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Botany,CHARLES MANOHAR,Student02900,PG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2017-01-01,History,SUDIPTO SEN,Student02905,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUHAIB ILYASI,Student02907,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUHAS BHALEKAR,Student02909,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUMBUL GAZI,Student02920,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUNDAR C.,Student02927,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUNIL NAYYAR,Student02939,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUNIL SANJAN,Student02942,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,History,SURAIYA,Student02952,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SURENDRA GUPTA,Student02957,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,History,SURENDRA SHAILAJ,Student02959,PG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,History,SURESH,Student02961,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SURINDARA SURI,Student02966,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,History,SUSANT MISRA,Student02973,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TAMÁS TÓTH,Student03010,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TANVEER HASHMI,Student03014,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TAPESHWAR PRASAD,Student03020,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TARA HARISH,Student03022,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TARUN MANSUKHANI,Student03030,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TATINENI PRASAD,Student03035,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,THAKUR HIMMAT SINGH,Student03039,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,THRILLER MANJU,Student03041,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,TIGMANSHU DHULIA,Student03042,UG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VARADRAJ SWAMI,Student03089,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VARRUN SUKHRAJ,Student03091,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VARUN KHANNA,Student03092,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VARUN V. SHARMA,Student03094,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VASANT NARKAR,Student03097,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VASANT PHADKE,Student03098,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VELU PRABAKAR,Student03103,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Political Science,VICKY KHAN,Student03110,PG,Male,Yes,GWC,BPO,Process Executive,210000.0,
2018-01-01,Economics,VISHAL MISHRA,Student03179,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VISHRAM SAWANT,Student03184,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VISHWA BHANU,Student03185,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VISHWA NAIDU,Student03186,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VIVEK AGNIHOTRI,Student03193,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VIVEK CHAUDHARY,Student03195,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,VIVEK SHARMA,Student03198,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,WAHEED QURESHI,Student03203,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,Y. NAGESWARA RAO,Student03206,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,YAKUB HASAN RIZVI,Student03207,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,YASH DAVE,Student03211,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,YASH KAPOOR,Student03212,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,YESUDAS,Student03216,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,YOGESH,Student03217,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,NITIN DAS,Student03283,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,O.P. DUTTA,Student03291,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,O.P. RALHAN,Student03293,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,OMI BEDI,Student03297,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Economics,ONIR,Student03299,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PRAFUL D.S. TIWARI,Student03387,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PRAHLAD SHARMA,Student03390,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PRAKASH VERMA,Student03396,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PRASENJIT CHATTERJEE,Student03404,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PREETI SINGH,Student03429,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PREM NARAYAN ARORA,Student03433,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,Philosophy,PREMA KARANTH,Student03438,PG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Social Work,R.D. MATHUR,Student03486,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,R.P. SWAMY,Student03495,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RABI KINAGI,Student03505,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RADHA,Student03507,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RADHESHYAM PIPALWA,Student03510,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RADHIKA SARATHKUMAR,Student03513,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAGHURAJ,Student03519,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAHAT KAZMI,Student03521,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAHUL BOSE,Student03524,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAHUL DEO VERMA,Student03526,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAHUL MANOHAR CHAUDHARI,Student03528,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJARAM,Student03576,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJAT KAPOOR,Student03579,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJAT KUMAR CHATURVEDI,Student03580,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJBANS KHANNA,Student03583,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJDUTT REVANKAR,Student03585,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJEEV JHAVERI,Student03588,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJENDRA RAJ GAUR,Student03597,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJENDRA SHARMA,Student03598,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESH BHATT,Student03602,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESH GANGULY,Student03604,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESH KUMAR SINGH,Student03608,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESH MITTAL,Student03610,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESH VARMA,Student03615,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Social Work,RAJESHWAR PANDEY RAAJ,Student03617,PG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REEM SHAIKH,Student03757,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REEMA MUKHARJEE,Student03759,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REENA KAPOOR,Student03760,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REHANA SULTAN,Student03763,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REKHA BHARDWAJ,Student03765,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,REMO D'SOUZA,Student03766,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RESHEL SHAH,Student03768,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RICHARD ATTENBOROUGH,Student03769,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RIMA DAS,Student03771,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RITESH MENON,Student03777,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,ROBERT LIEBERMAN,Student03783,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,ROHIT DHAWAN,Student03789,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,ROOP K. SHOREY,Student03799,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RUCHIR JOSHI,Student03806,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,RUSTOM MODI,Student03814,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2018-01-01,Commerce,S. AZIM,Student03816,UG,Male,Yes,Kaar,BPO,Process Executive,210000.0,
2019-01-01,Botany,MUNIR KHAN,Student04379,UG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Botany,MURALI,Student04385,UG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2019-01-01,Botany,N. BASAVARAJ,Student04392,UG,Male,Yes,AthenaHealth,CORE,Associate Engineer,210000.0,
2018-01-01,PET,DEEPAK BAHRY,Student04922,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPAK GATTANI,Student04924,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPAK PAWAR,Student04926,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPAK S. SHIVDASANI,Student04928,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPAK SAREEN,Student04929,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPAK SHARMA,Student04930,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEEPTI NAVAL,Student04933,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DESH GAUTAM,Student04936,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEVA DUTTA,Student04941,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEVAN,Student04942,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEVANG DHOLAKIA,Student04943,UG,Male,Yes,TCS,BPO,Process Executive,210000.0,
2018-01-01,PET,DEVASHISH MAKHIJA,Student04945,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2018-01-01,PET,DEVEN BHOJANI,Student04947,UG,Male,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,PET,DEVENDER KUMAR PANDEY,Student04949,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,PET,DEVENDRA GOEL,Student04951,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,PET,DEVRAJ,Student04955,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,PET,DHARAM PRAKASH,Student04962,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,PET,DHIRUBHAI DESAI,Student04973,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,PET,DHRUV SACHDEV,Student04976,UG,Male,Yes,Accenture,BPO,Process Executive,210000.0,
2017-01-01,English,SAYONI,Student05314,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,History,SHAHLA,Student05322,UG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
2017-01-01,History,SHARVANI,Student05326,PG,Female,Yes,Accenture,BPO,Process Executive,210000.0,
2018-01-01,Philosophy,SIA,Student05336,PG,Female,Yes,Infosys,BPO,Process Executive,210000.0,
